name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2018-03-25T09:00:00,3.3,-1.3,-2.9,63.91,0,0,,0,0,35.1,21.9,31,1026.5,97.9,16,165,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T10:00:00,4.4,0,-1.7,64.73,0,0,,0,0,38.2,22.1,31,1027.6,97.9,16,251,0.9,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T11:00:00,5,0.7,-1.1,64.5,0,0,,0,0,38.3,23.6,23,1028.9,100,16,443,1.6,4,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T12:00:00,5.7,0.9,-1.2,61.27,0,0,,0,0,42.5,31,42,1029.5,100,16,558,2,6,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T13:00:00,5.6,1.6,-1.2,61.24,0,0,,0,0,33.6,22.3,60,1030.1,100,16,308,1.1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T14:00:00,7.1,3.4,-1.3,55.24,0,0,,0,0,,23.8,60,1030.3,100,16,274,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T15:00:00,6.6,2.6,-2.2,53.07,0,0,,0,0,,25.5,41,1030.6,97.9,16,139,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T16:00:00,5.7,1.9,-3.4,52.28,0,0,,0,0,31.8,20,60,1031,97.9,16,114,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T17:00:00,6.2,3,-2.3,54.36,0,0,,0,0,33.5,16.8,50,1031.1,97.9,16,193,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T18:00:00,6.1,3.2,-2.3,54.68,0,0,,0,0,,14.6,50,1031.8,97.9,16,168,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T19:00:00,6.1,4.1,-2.3,54.65,0,0,,0,0,,9.5,96,1032.1,37.7,16,31,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-25T20:00:00,5.6,2.9,-2.9,54.16,0,0,,0,0,,12.8,50,1033,88.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-25T21:00:00,5,1.6,-3.9,52.45,0,0,,0,0,,16.2,30,1034.1,97.9,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-25T22:00:00,5,0.9,-5.1,47.96,0,0,,0,0,33.5,21.8,62,1034.8,97.9,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-25T23:00:00,3.9,-0.4,-5.1,51.97,0,0,,0,0,,20.5,60,1035.4,82,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T00:00:00,3.4,-1,-4.5,56.51,0,0,,0,0,,20,60,1035.9,4.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T01:00:00,3.3,-0.8,-4.4,56.78,0,0,,0,0,,18,70,1036.2,4.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T02:00:00,2.8,-1.1,-3.4,63.62,0,0,,0,0,,16.3,42,1036.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T03:00:00,2.8,-0.8,-3.9,61.14,0,0,,0,0,,14.5,39,1036.7,45.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T04:00:00,1.8,-1,-6.3,55.08,0,0,,0,0,,9.5,50,1036.2,8.1,16,0,0,0,,Clear,clear-night,"72505394728,72503014732"
"New York City,USA",2018-03-26T05:00:00,2.1,-1.7,-5,59.08,0,0,,0,0,,14.5,50,1036.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-26T06:00:00,2.1,-1.4,-5,59.08,0,0,,0,0,,12.7,50,1036.9,0,16,1.5,0,0,,Clear,clear-night,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-26T07:00:00,2.1,-2,-3.5,66.25,0,0,,0,0,,16.2,49,1038,8.1,16,97.9,0.4,1,,Clear,clear-day,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-26T08:00:00,2.8,-2.1,-4.5,58.67,0,0,,0,0,,23.6,50,1039,0,16,279.3,1,3,,Clear,clear-day,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-26T09:00:00,4.3,-0.2,-4.5,52.88,0,0,,0,0,,23.7,50,1039.3,0,15.9,465.6,1.7,5,,Clear,clear-day,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-26T10:00:00,5,0.4,-5,48.18,0,0,,0,0,,27.4,31,1039.6,8.1,16,621,2.2,6,,Clear,clear-day,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-26T11:00:00,6.1,2.2,-5,44.74,0,0,,0,0,,22.2,31,1040.1,0,16,761.3,2.7,8,,Clear,clear-day,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-26T12:00:00,6.2,2.3,-5.1,44.2,0,0,,0,0,37.1,21.9,70,1040,0,16,841.8,3,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T13:00:00,7.8,4.8,-7.2,33.7,0,0,,0,0,,18.1,23,1039.6,0,16,849.8,3.1,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T14:00:00,8.8,6,-6.7,32.73,0,0,,0,0,35.3,19.5,58,1039.1,4.4,16,698,2.5,7,,Clear,clear-day,"AN736,72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T15:00:00,9.9,7.3,-6.3,31.38,0,0,,0,0,,20,20,1038.4,4.4,16,628,2.3,6,,Clear,clear-day,"AN736,72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T16:00:00,8,5,-1.1,52.96,0,0,,0,0,,17.9,228,1037.8,0,16,607,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-26T17:00:00,7.9,5.4,-1.6,51.32,0,0,,0,0,,14.6,228,1037.5,0,16,429,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-26T18:00:00,7.8,6.2,-2.9,46.83,0,0,,0,0,,9,143,1037.7,0,16,206,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-26T19:00:00,5.7,3.6,-2.2,57.08,0,0,,0,0,,9.4,140,1038.1,0,16,31,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-26T20:00:00,4,0.9,-1.3,68.41,0,0,,0,0,,13.2,143,1038.2,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-03-26T21:00:00,3.9,0.5,-1.7,66.99,0,0,,0,0,,14.3,160,1039.3,4.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T22:00:00,3.9,1.1,-1.7,66.85,0,0,,0,0,,10.9,140,1039.9,4.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-26T23:00:00,3.8,1.9,-2.2,64.63,0,0,,0,0,,7.5,91,1038.7,7.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-03-27T00:00:00,3.4,0.9,-2.9,63.78,0,0,,0,0,,9.4,102,1038.4,4.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T01:00:00,3.4,0.9,-2.2,66.77,0,0,,0,0,,9.2,71,1037.9,4.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T02:00:00,3.3,2.2,-3.4,61.18,0,0,,0,0,,5.1,29,1037.8,4.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T03:00:00,2.8,1.6,-3.3,63.99,0,0,,0,0,,5.1,77,1037.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T04:00:00,2.8,-0.2,-5,56.49,0,0,,0,0,,11,50,1036.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T05:00:00,2.8,-0.5,-5.1,56.01,0,0,,0,0,,12.7,53,1036.1,15.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T06:00:00,2.2,-1.3,-4.5,61.59,0,0,,0,0,,12.7,60,1035.8,15.4,16,2.1,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T07:00:00,2.8,-0.9,-3.8,61.67,0,0,,0,0,,14.4,31,1035.2,15.4,16,16,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T08:00:00,2.8,-1.7,-2.9,65.99,0,0,,0,0,,20.1,60,1035.3,15.4,16,87,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T09:00:00,3.8,-0.1,-5.1,52.37,0,0,,0,0,,17.8,60,1035.7,17.5,16,285,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T10:00:00,4.3,1.7,-5.1,50.38,0,0,,0,0,,10.9,80,1035,17.5,16,412,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T11:00:00,5.6,2.6,-5.6,44.22,0,0,,0,0,,14.3,30,1034.6,17.5,16,482,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T12:00:00,6.6,4.8,-5.6,41.23,0,0,,0,0,,9.4,269,1033.5,17.5,16,418,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T13:00:00,5.7,2.5,-2.4,56.06,0,0,,0,0,,16.2,244,1032.9,17.5,16,444,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T14:00:00,5.7,3.1,-2.4,56.05,0,0,,0,0,,12.4,253,1031.7,17.5,16,452,1.6,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T15:00:00,5.1,2,-1.9,60.42,0,0,,0,0,,14.5,256,1030.4,17.5,16,371,1.3,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T16:00:00,5.1,2,-1.9,60.37,0,0,,0,0,,14.3,240,1029.2,17.5,16,203,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T17:00:00,4.5,2.3,-1.5,65.19,0,0,,0,0,,9,227,1027.8,17.5,16,108,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T18:00:00,5,1.9,-4.5,50.02,0,0,,0,0,,14.5,180,1026.2,17.5,16,64,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T19:00:00,5,3.3,-7.2,40.87,0,0,,0,0,,7.5,150,1025.6,90.8,16,16,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-27T20:00:00,4.4,3.3,-4.1,54.02,0,0,,0,0,,5.2,253,1025.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T21:00:00,4.4,3.3,-6.3,45.63,0,0,,0,0,,5.4,219,1025.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T22:00:00,4.4,2.2,-4.2,53.45,0,0,,0,0,,9.2,170,1024.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-27T23:00:00,4.4,2.6,-2.4,61.48,0,0,,0,0,,7.5,237,1023.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T00:00:00,3.9,2.7,-0.2,74.6,0,0,,0,0,,5.4,232,1023.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T01:00:00,3.4,2.2,1.1,85.37,0.017,100,rain,0,0,,5.2,243,1023.1,100,11,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T02:00:00,3.4,3.4,1.6,88.45,0.01,100,rain,0,0,,0,227.1,1021.6,100,15.9,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-28T03:00:00,3.9,2,1.6,84.89,0,0,,0,0,,7.6,231,1020.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,72503014732"
"New York City,USA",2018-03-28T04:00:00,3.9,1.1,2.1,88.24,0,0,,0,0,,10.9,269,1019.9,100,11.3,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T05:00:00,3.9,1.1,2.1,88.59,0,0,,0,0,,10.9,269,1019.6,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T06:00:00,3.9,1.5,2.8,92.89,0.028,100,rain,0,0,,9.3,220,1018.8,100,13.7,1.1,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T07:00:00,3.9,1.1,2.2,88.9,0.003,100,rain,0,0,,11,241,1018.6,100,15.9,10,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T08:00:00,3.9,0.2,2.8,92.7,0.232,100,rain,0,0,27.7,16.3,241,1018.4,100,15.7,43,0.2,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T09:00:00,4.4,1.4,2.8,89.49,0,0,,0,0,,12.7,259,1018,100,15.8,90,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T10:00:00,5,2.5,2.8,85.68,0,0,,0,0,,11,250,1017.6,97.9,15.9,144,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T11:00:00,6.2,4.2,2.8,79.2,0.232,100,rain,0,0,64.8,9.4,289,1017.8,97.9,15.9,309,1.1,3,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T12:00:00,6.7,4.5,2.8,76.29,0,0,,0,0,,11,271,1018,100,13.1,240,0.9,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T13:00:00,7.9,6.2,3.8,75.4,0,0,,0,0,,9.3,253,1017,39.8,14.1,362,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T14:00:00,8.4,7.2,3.8,73,0,0,,0,0,,7.6,233,1016.2,100,15.9,330,1.2,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T15:00:00,8.9,7.2,3.8,70.54,0,0,,0,0,,11.1,232,1015.6,58.8,15.9,283,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T16:00:00,9.4,8.4,4.3,70.46,0,0,,0,0,,7.8,223,1015.5,39.8,15.9,260,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T17:00:00,9.4,9,4.3,70.57,0,0,,0,0,51.8,5.5,241,1015.5,90.8,15.9,141,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T18:00:00,8.9,8.9,5,76.09,0,0,,0,0,,0.4,352,1016,100,15.9,54,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T19:00:00,9,8,5,76.04,0,0,,0,0,,7.3,265,1016.2,100,15.9,15,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-28T20:00:00,8.5,7.4,5,78.79,0.232,100,rain,0,0,57.2,7.3,272,1016,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T21:00:00,8,8,5,81.38,0,0,,0,0,,0.3,353,1016.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T22:00:00,8,6.8,5,81.38,0,0,,0,0,,7.3,281,1017,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-28T23:00:00,8.4,7.8,5,79.14,0,0,,0,0,,5.8,268,1017,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T00:00:00,8.5,7.9,5.6,82.4,0,0,,0,0,,5.5,259,1016.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T01:00:00,8.4,8.4,5.6,82.56,0,0,,0,0,,0,0,1016.6,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T02:00:00,8.5,7.4,5.6,82.46,0,0,,0,0,,7.1,254,1016.4,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T03:00:00,8.4,7.9,5.7,82.6,0,0,,0,0,,5.2,237,1016.5,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T04:00:00,8.9,8.5,5.6,80,0,0,,0,0,,5.2,281,1016.4,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T05:00:00,8.5,8.5,5.7,82.43,0,0,,0,0,,0.3,356,1016.2,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T06:00:00,8.9,8.9,6.1,82.62,0,0,,0,0,,0.1,3,1016,100,15.9,1,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T07:00:00,8.9,8.9,6.7,85.57,0,0,,0,0,,0.1,357,1016.5,100,13,9,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T08:00:00,8.9,8.9,7.2,88.96,0,0,,0,0,,0,0,1017,100,9.7,21,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T09:00:00,8.4,7.8,7.2,92.43,0,0,,0,0,,5.5,256,1017.3,100,5.8,31,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T10:00:00,8.4,8.4,7.9,96.24,0.014,100,rain,0,0,,0.5,1,1017.1,100,2,65,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T11:00:00,9.4,9.4,8.4,93.36,0.02,100,rain,0,0,,0.1,4,1017.6,100,4.9,110,0.4,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T12:00:00,9.4,7.7,7.9,90.24,0.011,100,rain,0,0,,11.2,151,1016.7,100,15.5,109,0.4,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T13:00:00,8.9,7.5,7.9,93.15,0,0,,0,0,,9.4,131,1017.1,100,12.6,107,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T14:00:00,9.4,9.4,7.9,90.05,0.232,100,rain,0,0,,0.3,2,1016.5,100,12.7,143,0.5,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T15:00:00,9.4,7.3,7.9,90.1,0,0,,0,0,,14.4,61,1014.9,100,15.6,181,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T16:00:00,10.1,10.1,8.3,88.93,0,0,,0,0,,10.9,45,1014,100,12.9,198,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T17:00:00,10.1,10.1,8.3,88.9,0,0,,0,0,,0.4,1,1013.8,100,9.9,93,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T18:00:00,10.1,10.1,8.4,89.22,0,0,,0,0,,12.7,50,1013.9,100,6.2,47,0.2,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T19:00:00,9.4,7.1,8.8,96.2,0,0,,0,0,,15.8,39,1013.4,100,2.1,19,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-29T20:00:00,9.4,7.6,8.4,93.35,0,0,,0,0,,12.4,68,1012.7,100,3,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T21:00:00,8.9,6.7,8.4,96.45,0,0,,0,0,,14.4,40,1012.1,100,3,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T22:00:00,8.4,6.3,7.9,96.41,0,0,,0,0,,12.7,41,1011.8,100,5.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-29T23:00:00,8.4,5.6,7.9,96.48,0,0,,0,0,,18.1,35,1010.2,100,5.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-30T00:00:00,8.4,5.9,7.9,96.29,0,0,,0,0,,16.1,35,1009.2,90.8,10.7,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-30T01:00:00,8.9,6.9,8.3,96.3,0,0,,0,0,,12.3,30,1008.6,100,13.5,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-30T02:00:00,8.9,7.2,7.9,93.26,0.232,100,rain,0,0,,10.7,39,1007.8,17.5,12.7,0,0,0,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-30T03:00:00,9.3,7.7,8.3,93.36,0,0,,0,0,,10.7,39,1006.9,17.5,13.5,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-30T04:00:00,8.8,7.7,7.8,93.25,0,0,,0,0,,7.6,30,1006,17.5,15.4,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-30T05:00:00,8.4,8.4,7.2,92.38,0,0,,0,0,,0.3,4,1005.7,17.5,15.6,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-30T06:00:00,9.3,7.7,8.3,93.29,0,0,,0,0,,10.5,244,1006.1,90.8,15.6,1.7,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-03-30T07:00:00,8.9,8.5,7.9,93.2,0,0,,0,0,,5.2,234,1006,100,9.9,7,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-30T08:00:00,10.7,10.7,9.3,91.29,0,0,,0,0,,0.3,1,1006.2,58.8,15.6,36,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-30T09:00:00,12.2,12.2,11.1,92.98,0,0,,0,0,,0.3,2,1006,100,15.6,85,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-30T10:00:00,13.3,13.3,11.6,89.21,0,0,,0,0,,5.2,0,1006,100,15.6,90,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-30T11:00:00,13,13,10.7,85.91,0,0,,0,0,,0.1,4,1005.8,100,13.8,228,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-30T12:00:00,13.8,13.8,11.1,83.75,0,0,,0,0,,5.5,330,1006.9,100,13.6,202,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-03-30T13:00:00,13.8,13.8,8.9,72,0,0,,0,0,27.7,6,304,1006.7,100,16,372,1.3,4,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
